question_id,step,arm,evidence_kind,operation,valid,execution_error,call_count,input_tokens,output_tokens,reasoning_tokens,cached_input_tokens,cost_usd,latency_ms
184da446,147,C,tentative,NOOP,true,,1,927,47,0,0,0.000038934,399.5116590000689
184da446,148,B,current,NOOP,true,,1,819,19,0,0,0.001828,1282.2480859999778
184da446,148,C,current,NOOP,true,,1,1028,47,0,0,0.000043176,394.2675449999515
184da446,149,B,tentative,NOOP,true,,1,796,19,0,0,0.001782,1700.3417080000509
184da446,149,C,tentative,NOOP,true,,1,996,47,0,0,0.000041832,333.8199950000271
184da446,150,B,tentative,NOOP,true,,1,718,51,30,0,0.001946,2247.225511000026
184da446,150,C,tentative,NOOP,true,,1,972,47,0,0,0.000040824,401.4476789999753
184da446,151,B,tentative,NOOP,true,,1,811,19,0,0,0.001812,1221.8736160000553
184da446,151,C,tentative,NOOP,true,,1,1006,47,0,0,0.000042252,379.360723999911
184da446,152,B,current,NOOP,true,,1,647,45,24,0,0.001744,2135.7310629999265
184da446,152,C,current,ADD,true,,1,847,46,0,0,0.000035574,368.2244789999677
184da446,153,B,historical,ADD,true,,1,668,58,38,0,0.001916,2913.0052889999934
184da446,153,C,historical,ADD,true,,1,879,46,0,0,0.000036918,386.19466300006025
184da446,154,B,historical,NOOP,true,,1,724,45,24,0,0.001898,2272.8839220000664
184da446,154,C,historical,ADD,true,,1,937,46,0,0,0.000039354,413.7039860000368
184da446,155,B,current,NOOP,true,,1,666,37,16,0,0.001702,1412.6504079999868
184da446,155,C,current,NOOP,true,,1,933,47,0,0,0.000039186,348.35332900006324
184da446,156,B,current,ADD,true,,1,651,175,155,0,0.003052,5275.606844000053
184da446,156,C,current,ADD,true,,1,917,46,0,0,0.000038514,380.3030049999943
184da446,157,B,current,ADD,true,,1,684,91,71,0,0.002278,3695.367484000046
184da446,157,C,current,NOOP,true,,1,940,47,0,0,0.00003948,352.06947099999525
184da446,158,B,tentative,NOOP,true,,1,693,19,0,0,0.001576,2051.4366540000774
184da446,158,C,tentative,NOOP,true,,1,932,47,0,0,0.000039144,414.64590600004885
184da446,159,B,historical,ADD,true,,1,667,58,38,0,0.001914,3058.626515999902
184da446,159,C,historical,ADD,true,,1,881,46,0,0,0.000037002,351.86427700007334
184da446,160,B,current,ADD,true,,1,685,46,26,0,0.00183,3736.761472999933
184da446,160,C,current,ADD,true,,1,935,46,0,0,0.00003927,376.56823900004383
184da446,161,B,historical,UPDATE,true,,1,761,88,67,0,0.002402,3288.3302029999904
184da446,161,C,historical,NOOP,true,,1,1005,47,0,0,0.00004221,428.68212100001983
184da446,162,B,tentative,ADD,true,,1,722,114,94,0,0.002584,4742.2772970000515
184da446,162,C,tentative,NOOP,true,,1,908,47,0,0,0.000038136,377.69312800001353
184da446,163,B,historical,NOOP,true,,1,730,90,69,0,0.00236,3108.819809000008
184da446,163,C,historical,ADD,true,,1,929,46,0,0,0.000039018,392.0734480000101
184da446,164,B,current,ADD,true,,1,642,18,0,0,0.001464,1718.3067340000998
184da446,164,C,current,ADD,true,,1,833,46,0,0,0.000034986,368.8920419999631
184da446,165,B,historical,ADD,true,,1,683,57,37,0,0.001936,2311.905809000018
184da446,165,C,historical,ADD,true,,1,902,46,0,0,0.000037884,402.47689199994784
184da446,166,B,historical,ADD,true,,1,658,48,28,0,0.001796,1721.0707000000402
184da446,166,C,historical,ADD,true,,1,861,46,0,0,0.000036162,455.11666300008073
184da446,167,B,current,ADD,true,,1,697,73,53,0,0.002124,3179.531609000056
184da446,167,C,current,ADD,true,,1,920,46,0,0,0.00003864,424.11807199998293
184da446,168,B,current,ADD,true,,1,698,60,40,0,0.001996,2363.6806510000024
184da446,168,C,current,ADD,true,,1,905,46,0,0,0.00003801,361.49425999994855
184da446,169,B,tentative,ADD,true,,1,677,50,30,0,0.001854,2363.236208999995
184da446,169,C,tentative,ADD,true,,1,914,46,0,0,0.000038388,385.67728200007696
184da446,170,B,tentative,ADD,true,,1,651,151,131,0,0.002812,3414.1379259999376
184da446,170,C,tentative,ADD,true,,1,895,46,0,0,0.00003759,404.2477569999173
184da446,171,B,tentative,NOOP,true,,1,640,138,117,0,0.00266,3630.8321030000225
184da446,171,C,tentative,NOOP,true,,1,833,47,0,0,0.000034986,480.43078699999023
184da446,172,B,tentative,NOOP,true,,1,625,19,0,0,0.00144,1535.6249860000098
184da446,172,C,tentative,NOOP,true,,1,853,47,0,0,0.000035826,346.57281399995554
184da446,173,B,tentative,NOOP,true,,1,688,19,0,0,0.001566,1318.17978399992
184da446,173,C,tentative,NOOP,true,,1,906,47,0,0,0.000038052,380.95491600001696
184da446,174,B,tentative,NOOP,true,,1,700,35,14,0,0.00175,1730.3298880000366
184da446,174,C,tentative,ADD,true,,1,903,46,0,0,0.000037926,420.20152100000996
184da446,175,B,tentative,NOOP,true,,1,688,54,33,0,0.001916,2775.4257699999725
184da446,175,C,tentative,NOOP,true,,1,897,47,0,0,0.000037674,389.2958820000058
184da446,176,B,current,NOOP,true,,1,649,55,34,0,0.001848,3001.2870090000797
184da446,176,C,current,NOOP,true,,1,888,47,0,0,0.000037296,382.8480129999807
184da446,177,B,tentative,NOOP,true,,1,670,54,33,0,0.00188,2514.2787549999775
184da446,177,C,tentative,ADD,true,,1,860,46,0,0,0.00003612,391.4958940000506
184da446,178,B,tentative,NOOP,true,,1,690,43,22,0,0.00181,2584.4554430000717
184da446,178,C,tentative,NOOP,true,,1,862,47,0,0,0.000036204,363.9725169999292
184da446,179,B,historical,NOOP,true,,1,625,19,0,0,0.00144,1649.798712000018
184da446,179,C,historical,NOOP,true,,1,845,47,0,0,0.00003549,352.6818729999941
184da446,180,B,current,ADD,true,,1,704,50,30,0,0.001908,1869.5638650000328
184da446,180,C,current,ADD,true,,1,935,46,0,0,0.00003927,352.39100800000597
184da446,181,B,historical,NOOP,true,,1,704,59,38,0,0.001998,3037.2023170000175
184da446,181,C,historical,NOOP,true,,1,939,47,0,0,0.000039438,380.70789900003
184da446,182,B,tentative,NOOP,true,,1,655,19,0,0,0.0015,1298.8102230000077
184da446,182,C,tentative,NOOP,true,,1,827,47,0,0,0.000034734,418.919649999938
184da446,183,B,tentative,NOOP,true,,1,715,39,18,0,0.00182,2233.5080539999763
184da446,183,C,tentative,NOOP,true,,1,867,47,0,0,0.000036414,352.4484689999372
184da446,184,B,tentative,NOOP,true,,1,697,53,32,0,0.001924,2661.240220000036
184da446,184,C,tentative,ADD,true,,1,884,46,0,0,0.000037128,374.7800770000322
184da446,185,B,tentative,NOOP,true,,1,685,39,18,0,0.00176,1873.263557999977
184da446,185,C,tentative,NOOP,true,,1,863,47,0,0,0.000036246,402.83686099993065
184da446,186,B,tentative,NOOP,true,,1,690,33,12,0,0.00171,1457.2851569999475
184da446,186,C,tentative,ADD,true,,1,955,46,0,0,0.00004011,337.8087439999217
184da446,187,B,tentative,NOOP,true,,1,688,32,11,0,0.001696,1455.6694450000068
184da446,187,C,tentative,NOOP,true,,1,936,47,0,0,0.000039312,326.5191469999263
184da446,188,B,tentative,NOOP,true,,1,671,47,26,0,0.001812,2880.5753450000193
184da446,188,C,tentative,ADD,true,,1,893,46,0,0,0.000037506,363.3987789999228
184da446,189,B,current,NOOP,true,,1,632,19,0,0,0.001454,2555.2286949999398
184da446,189,C,current,NOOP,true,,1,846,47,0,0,0.000035532,358.36008999997284
184da446,190,B,current,NOOP,true,,1,662,89,68,0,0.002214,3087.7356220000656
184da446,190,C,current,ADD,true,,1,862,46,0,0,0.000036204,349.0428369999863
184da446,191,B,historical,NOOP,true,,1,699,43,22,0,0.001828,2297.027897999971
184da446,191,C,historical,ADD,true,,1,918,46,0,0,0.000038556,465.2679810000118
184da446,192,B,current,ADD,true,,1,661,107,87,0,0.002392,3058.125415000017
184da446,192,C,current,ADD,true,,1,928,46,0,0,0.000038976,358.096712000086
184da446,193,B,current,NOOP,true,,1,681,64,43,0,0.002002,2332.985800000024
184da446,193,C,current,ADD,true,,1,898,46,0,0,0.000037716,379.86335100000724
184da446,194,B,current,NOOP,true,,1,638,19,0,0,0.001466,1521.1137700000545
184da446,194,C,current,NOOP,true,,1,845,47,0,0,0.00003549,412.69326999993064
184da446,195,B,tentative,NOOP,true,,1,652,19,0,0,0.001494,1407.26778200001
184da446,195,C,tentative,NOOP,true,,1,877,47,0,0,0.000036834,355.3503000000492
184da446,196,B,tentative,NOOP,true,,1,668,41,20,0,0.001746,2087.1998340000864
184da446,196,C,tentative,NOOP,true,,1,870,47,0,0,0.00003654,406.2645899999188
184da446,197,B,tentative,NOOP,true,,1,659,19,0,0,0.001508,1782.2687059999444
184da446,197,C,tentative,NOOP,true,,1,912,47,0,0,0.000038304,423.09456899994984
184da446,198,B,current,NOOP,true,,1,680,46,25,0,0.00182,2377.768608000013
184da446,198,C,current,ADD,true,,1,856,46,0,0,0.000035952,412.1563689999748
184da446,199,B,tentative,NOOP,true,,1,631,19,0,0,0.001452,1555.1531020000111
184da446,199,C,tentative,ADD,true,,1,828,46,0,0,0.000034776,344.1512250000378
184da446,200,B,historical,NOOP,true,,1,693,86,65,0,0.002246,4908.125138000003
184da446,200,C,historical,ADD,true,,1,913,46,0,0,0.000038346,724.9549460000126
184da446,201,B,current,NOOP,true,,1,649,60,39,0,0.001898,3074.3897010000655
184da446,201,C,current,ADD,true,,1,856,46,0,0,0.000035952,463.68125500006136
184da446,202,B,tentative,NOOP,true,,1,641,19,0,0,0.001472,1248.244345999905
184da446,202,C,tentative,NOOP,true,,1,837,47,0,0,0.000035154,356.7229659999721
184da446,203,B,tentative,NOOP,true,,1,655,48,27,0,0.00179,3084.2597770000575
184da446,203,C,tentative,ADD,true,,1,867,46,0,0,0.000036414,385.0546969999559
184da446,204,B,tentative,NOOP,true,,1,637,19,0,0,0.001464,1421.750748999999
184da446,204,C,tentative,ADD,true,,1,827,46,0,0,0.000034734,489.63091299997177
184da446,205,B,tentative,NOOP,true,,1,682,56,35,0,0.001924,2501.5877980000805
184da446,205,C,tentative,ADD,true,,1,861,46,0,0,0.000036162,370.39925000001676
184da446,206,B,tentative,NOOP,true,,1,645,19,0,0,0.00148,1494.5439910000423
184da446,206,C,tentative,NOOP,true,,1,814,47,0,0,0.000034188,350.09611699997913
184da446,207,B,tentative,NOOP,true,,1,674,19,0,0,0.001538,2675.1768529999536
184da446,207,C,tentative,NOOP,true,,1,821,47,0,0,0.000034482,358.5581630000379
184da446,208,B,current,NOOP,true,,1,638,19,0,0,0.001466,1417.100194000057
184da446,208,C,current,NOOP,true,,1,869,47,0,0,0.000036498,381.2814650000073
184da446,209,B,tentative,NOOP,true,,1,695,19,0,0,0.00158,1640.5539509999799
184da446,209,C,tentative,ADD,true,,1,854,46,0,0,0.000035868,437.92791900003795
184da446,210,B,current,ADD,true,,1,657,38,18,0,0.001694,1658.576276000007
184da446,210,C,current,ADD,true,,1,823,46,0,0,0.000034566,378.27940700005274
184da446,211,B,historical,ADD,true,,1,666,260,240,0,0.003932,5910.970314000035
184da446,211,C,historical,ADD,true,,1,876,46,0,0,0.000036792,365.9403539999621
184da446,212,B,current,ADD,true,,1,673,43,23,0,0.001776,1748.5314960000105
184da446,212,C,current,ADD,true,,1,873,46,0,0,0.000036666,366.0590599999996
184da446,213,B,current,NOOP,true,,1,634,19,0,0,0.001458,1413.8059359999606
184da446,213,C,current,NOOP,true,,1,821,47,0,0,0.000034482,366.27566599997226
184da446,214,B,current,NOOP,true,,1,631,19,0,0,0.001452,1595.365822999971
184da446,214,C,current,NOOP,true,,1,853,47,0,0,0.000035826,376.8134579999605
184da446,215,B,tentative,NOOP,true,,1,657,19,0,0,0.001504,2007.3477839999832
184da446,215,C,tentative,NOOP,true,,1,868,47,0,0,0.000036456,334.98235500010196
184da446,216,B,current,ADD,true,,1,664,169,149,0,0.003018,6037.781595999957
184da446,216,C,current,ADD,true,,1,881,46,0,0,0.000037002,530.7412610000465
184da446,217,B,tentative,NOOP,true,,1,630,45,24,0,0.00171,1580.4358309999807
184da446,217,C,tentative,ADD,true,,1,842,46,0,0,0.000035364,353.15679499995895
184da446,218,B,current,NOOP,true,,1,653,19,0,0,0.001496,2640.0841680000303
184da446,218,C,current,NOOP,true,,1,874,47,0,0,0.000036708,365.6680110000307
184da446,219,B,current,NOOP,true,,1,633,19,0,0,0.001456,2490.869081000099
184da446,219,C,current,NOOP,true,,1,833,47,0,0,0.000034986,377.99827600002754
184da446,220,B,current,ADD,true,,1,614,18,0,0,0.001408,1248.8233900000341
184da446,220,C,current,ADD,true,,1,827,46,0,0,0.000034734,328.04819200001657
184da446,221,B,historical,UPDATE,true,,1,646,97,76,0,0.002262,3139.951780000003
184da446,221,C,historical,ADD,true,,1,875,46,0,0,0.00003675,508.7253989999881
184da446,222,B,tentative,NOOP,true,,1,668,91,70,0,0.002246,3188.9023219998926
184da446,222,C,tentative,ADD,true,,1,866,46,0,0,0.000036372,335.56096399994567
184da446,223,B,current,NOOP,true,,1,647,19,0,0,0.001484,1498.036989999935
184da446,223,C,current,NOOP,true,,1,865,47,0,0,0.00003633,371.28713000006974
184da446,224,B,current,UPDATE,true,,1,647,158,137,0,0.002874,3170.9184779999778
184da446,224,C,current,ADD,true,,1,831,46,0,0,0.000034902,379.67651800008025
184da446,225,B,current,NOOP,true,,1,649,19,0,0,0.001488,1127.6372199999169
184da446,225,C,current,NOOP,true,,1,820,47,0,0,0.00003444,359.19683600007556
184da446,226,B,tentative,UPDATE,true,,1,649,145,124,0,0.002748,4299.821372000035
184da446,226,C,tentative,ADD,true,,1,822,46,0,0,0.000034524,352.63094199995976
184da446,227,B,current,ADD,true,,1,713,48,28,0,0.001906,2717.77017100004
184da446,227,C,current,ADD,true,,1,918,46,0,0,0.000038556,356.843703999999
184da446,228,B,tentative,NOOP,true,,1,667,77,56,0,0.002104,4534.305906000081
184da446,228,C,tentative,ADD,true,,1,870,46,0,0,0.00003654,351.88255500001833
184da446,229,B,tentative,NOOP,true,,1,664,37,16,0,0.001698,2485.5875399999786
184da446,229,C,tentative,NOOP,true,,1,875,47,0,0,0.00003675,329.5618119999999
184da446,230,B,tentative,NOOP,true,,1,667,49,28,0,0.001824,2001.526504999958
184da446,230,C,tentative,ADD,true,,1,873,46,0,0,0.000036666,357.22429100004956
184da446,231,B,historical,UPDATE,true,,1,689,157,136,0,0.002948,3449.3589589999756
184da446,231,C,historical,ADD,true,,1,952,46,0,0,0.000039984,381.661839999957
184da446,232,B,historical,ADD,true,,1,701,129,109,0,0.002692,5139.706732999999
184da446,232,C,historical,ADD,true,,1,955,46,0,0,0.00004011,357.9344170000404
184da446,233,B,current,NOOP,true,,1,704,19,0,0,0.001598,1493.5567479999736
184da446,233,C,current,NOOP,true,,1,905,47,0,0,0.00003801,378.9855540000135
184da446,234,B,tentative,NOOP,true,,1,656,42,21,0,0.001732,1685.7055689999834
184da446,234,C,tentative,NOOP,true,,1,902,47,0,0,0.000037884,368.73510499997064
184da446,235,B,tentative,NOOP,true,,1,712,19,0,0,0.001614,1199.8344989999896
184da446,235,C,tentative,NOOP,true,,1,946,47,0,0,0.000039732,406.7285510000074
184da446,236,B,current,NOOP,true,,1,732,19,0,0,0.001654,1399.6552430000156
184da446,236,C,current,NOOP,true,,1,970,47,0,0,0.00004074,410.37642899993807
184da446,237,B,current,NOOP,true,,1,657,49,28,0,0.001804,2473.5081240000436
184da446,237,C,current,ADD,true,,1,858,46,0,0,0.000036036,384.2713260001037
184da446,238,B,current,NOOP,true,,1,713,107,86,0,0.002496,3361.994410000043
184da446,238,C,current,ADD,true,,1,929,46,0,0,0.000039018,381.66380700003356
184da446,239,B,tentative,NOOP,true,,1,635,44,23,0,0.00171,1999.2179229999892
184da446,239,C,tentative,NOOP,true,,1,867,47,0,0,0.000036414,382.4456080000382
184da446,240,B,tentative,NOOP,true,,1,622,19,0,0,0.001434,1546.4694160000654
184da446,240,C,tentative,NOOP,true,,1,828,47,0,0,0.000034776,377.3665330000222
184da446,241,B,current,NOOP,true,,1,671,41,20,0,0.001752,2034.4025820000097
184da446,241,C,current,ADD,true,,1,895,46,0,0,0.00003759,460.1344360000221
184da446,242,B,tentative,NOOP,true,,1,659,19,0,0,0.001508,1537.4723219999578
184da446,242,C,tentative,NOOP,true,,1,911,47,0,0,0.000038262,469.4453699999722
184da446,243,B,historical,ADD,true,,1,701,125,105,0,0.002652,3538.1419339999557
184da446,243,C,historical,NOOP,true,,1,913,47,0,0,0.000038346,377.75085700000636
184da446,244,B,tentative,NOOP,true,,1,651,19,0,0,0.001492,1165.520305999904
184da446,244,C,tentative,ADD,true,,1,846,46,0,0,0.000035532,371.02198700001463
184da446,245,B,historical,NOOP,true,,1,697,59,38,0,0.001984,2014.021577000036
184da446,245,C,historical,NOOP,true,,1,969,47,0,0,0.000040698,405.00966800004244
184da446,246,B,current,NOOP,true,,1,628,19,0,0,0.001446,1481.4398389999988
184da446,246,C,current,NOOP,true,,1,818,47,0,0,0.000034356,469.13955299998634
184da446,247,B,tentative,NOOP,true,,1,632,33,12,0,0.001594,1503.2692319999915
184da446,247,C,tentative,NOOP,true,,1,862,47,0,0,0.000036204,364.8380700000562
184da446,248,B,historical,NOOP,true,,1,733,41,20,0,0.001876,4498.132035000017
184da446,248,C,historical,ADD,true,,1,954,46,0,0,0.000040068,384.7519340000581
184da446,249,B,tentative,NOOP,true,,1,742,41,20,0,0.001894,2236.523950999952
184da446,249,C,tentative,NOOP,true,,1,945,47,0,0,0.00003969,375.2603779999772
184da446,250,B,tentative,NOOP,true,,1,674,37,16,0,0.001718,1910.3091240000213
184da446,250,C,tentative,NOOP,true,,1,868,47,0,0,0.000036456,491.028479999979
184da446,251,B,historical,NOOP,true,,1,773,83,62,0,0.002376,2750.1884520000312
184da446,251,C,historical,NOOP,true,,1,960,47,0,0,0.00004032,476.6913319999585
184da446,252,B,tentative,NOOP,true,,1,662,58,37,0,0.001904,2653.9860679999692
184da446,252,C,tentative,NOOP,true,,1,874,47,0,0,0.000036708,444.8704780000262
184da446,253,B,tentative,NOOP,true,,1,641,42,21,0,0.001702,2843.016960000037
184da446,253,C,tentative,NOOP,true,,1,896,47,0,0,0.000037632,345.61077100003604
184da446,254,B,tentative,NOOP,true,,1,685,19,0,0,0.00156,1268.5316299999831
184da446,254,C,tentative,NOOP,true,,1,916,47,0,0,0.000038472,339.1176550000673
184da446,255,B,historical,ADD,true,,1,729,47,27,0,0.001928,2529.8273710000794
184da446,255,C,historical,ADD,true,,1,954,46,0,0,0.000040068,340.6225969999796
184da446,256,B,tentative,NOOP,true,,1,736,48,27,0,0.001952,1763.3716980000027
184da446,256,C,tentative,NOOP,true,,1,962,47,0,0,0.000040404,366.93306300009135
184da446,257,B,historical,ADD,true,,1,698,78,58,0,0.002176,4051.0166970000137
184da446,257,C,historical,ADD,true,,1,944,46,0,0,0.000039648,371.77627999999095
184da446,258,B,current,NOOP,true,,1,669,34,13,0,0.001678,2648.860599000007
184da446,258,C,current,NOOP,true,,1,882,47,0,0,0.000037044,363.0124060000526
184da446,259,B,tentative,NOOP,true,,1,710,19,0,0,0.00161,1346.4624370000092
184da446,259,C,tentative,NOOP,true,,1,937,47,0,0,0.000039354,381.22731400001794
184da446,260,B,historical,ADD,true,,1,719,35,15,0,0.001788,1849.7776960000629
184da446,260,C,historical,ADD,true,,1,913,46,0,0,0.000038346,357.61202699993737
184da446,261,B,historical,UPDATE,true,,1,714,119,98,0,0.002618,3463.6738919999916
184da446,261,C,historical,ADD,true,,1,964,46,0,0,0.000040488,394.7184529999504
184da446,262,B,historical,NOOP,true,,1,715,191,170,0,0.00334,5615.143427999923
184da446,262,C,historical,ADD,true,,1,931,46,0,0,0.000039102,342.5059230000479
184da446,263,B,current,ADD,true,,1,761,42,22,0,0.001942,2362.899272999959
184da446,263,C,current,ADD,true,,1,911,46,0,0,0.000038262,369.6480239999946
184da446,264,B,current,ADD,true,,1,703,45,25,0,0.001856,2928.972691999981
184da446,264,C,current,ADD,true,,1,898,46,0,0,0.000037716,392.90991499996744
184da446,265,B,tentative,NOOP,true,,1,740,19,0,0,0.00167,1279.7755530000431
184da446,265,C,tentative,NOOP,true,,1,922,47,0,0,0.000038724,367.6367630000459
184da446,266,B,tentative,NOOP,true,,1,738,19,0,0,0.001666,1143.0392069999361
184da446,266,C,tentative,NOOP,true,,1,933,47,0,0,0.000039186,486.03389399999287
184da446,267,B,historical,NOOP,true,,1,694,54,33,0,0.001928,2103.0779609999154
184da446,267,C,historical,ADD,true,,1,912,46,0,0,0.000038304,357.59118000010494
184da446,268,B,historical,UPDATE,true,,1,708,130,109,0,0.002716,3556.975066999905
184da446,268,C,historical,ADD,true,,1,933,46,0,0,0.000039186,495.33265799994115
184da446,269,B,historical,NOOP,true,,1,717,60,39,0,0.002034,3165.5463720000116
184da446,269,C,historical,NOOP,true,,1,922,47,0,0,0.000038724,375.85572500003036
184da446,270,B,tentative,ADD,true,,1,653,18,0,0,0.001486,1201.3880020000506
184da446,270,C,tentative,ADD,true,,1,881,46,0,0,0.000037002,367.2650839999551
184da446,271,B,historical,NOOP,true,,1,684,65,44,0,0.002018,2597.289684000076
184da446,271,C,historical,UPDATE,true,,2,2218,155,0,0,0.000093156,694.7112330000382
184da446,272,B,current,NOOP,true,,1,617,19,0,0,0.001424,1461.7353069999954
184da446,272,C,current,NOOP,true,,1,843,47,0,0,0.000035406,430.69179399998393
184da446,273,B,historical,UPDATE,true,,1,676,169,148,0,0.003042,2928.5179639999988
184da446,273,C,historical,NOOP,true,,1,900,47,0,0,0.0000378,355.34858600003645
184da446,274,B,current,NOOP,true,,1,689,19,0,0,0.001568,1239.079953999957
184da446,274,C,current,NOOP,true,,1,924,47,0,0,0.000038808,433.32888500008266
184da446,275,B,current,NOOP,true,,1,631,57,36,0,0.001832,2858.707216999959
184da446,275,C,current,ADD,true,,1,844,46,0,0,0.000035448,470.1998850000091
184da446,276,B,historical,NOOP,true,,1,632,55,34,0,0.001814,2341.715029000072
184da446,276,C,historical,NOOP,true,,1,944,47,0,0,0.000039648,368.6184039999498
184da446,277,B,historical,NOOP,true,,1,689,67,46,0,0.002048,2921.738505999907
184da446,277,C,historical,NOOP,true,,1,945,47,0,0,0.00003969,462.1755960000446
184da446,278,B,current,NOOP,true,,1,615,45,24,0,0.00168,2023.776412999956
184da446,278,C,current,NOOP,true,,1,850,47,0,0,0.0000357,398.0049230000004
184da446,279,B,current,NOOP,true,,1,632,52,31,0,0.001784,2257.9205439999932
184da446,279,C,current,ADD,true,,1,857,46,0,0,0.000035994,376.0925879999995
184da446,280,B,current,NOOP,true,,1,665,19,0,0,0.00152,1584.5643939999864
184da446,280,C,current,NOOP,true,,1,849,47,0,0,0.000035658,390.36413899995387
184da446,281,B,tentative,NOOP,true,,1,644,57,36,0,0.001858,2421.802597000031
184da446,281,C,tentative,NOOP,true,,1,861,47,0,0,0.000036162,336.24225999997
184da446,282,B,tentative,NOOP,true,,1,680,122,101,0,0.00258,3373.7461649999022
184da446,282,C,tentative,ADD,true,,1,846,46,0,0,0.000035532,373.0798359999899
184da446,283,B,tentative,NOOP,true,,1,625,75,54,0,0.002,2984.9731910000555
184da446,283,C,tentative,ADD,true,,1,829,46,0,0,0.000034818,446.7790959998965
184da446,284,B,current,NOOP,true,,1,644,64,43,0,0.001928,2703.8468200000934
184da446,284,C,current,ADD,true,,1,861,46,0,0,0.000036162,454.6767459998373
184da446,285,B,current,NOOP,true,,1,648,44,23,0,0.001736,1524.8950719998684
184da446,285,C,current,NOOP,true,,1,899,47,0,0,0.000037758,427.32970099989325
184da446,286,B,current,NOOP,true,,1,663,51,30,0,0.001836,2447.912795000011
184da446,286,C,current,ADD,true,,1,911,46,0,0,0.000038262,337.27789999987
184da446,287,B,current,NOOP,true,,1,646,55,34,0,0.001842,2796.076709000161
184da446,287,C,current,ADD,true,,1,838,46,0,0,0.000035196,352.517462000018
184da446,288,B,historical,ADD,true,,1,714,39,19,0,0.001818,1845.2475990001112
184da446,288,C,historical,ADD,true,,1,932,46,0,0,0.000039144,359.4097180000972
184da446,289,B,current,NOOP,true,,1,610,19,0,0,0.00141,1794.6064440000337
184da446,289,C,current,NOOP,true,,1,811,47,0,0,0.000034062,399.6921840000432
184da446,290,B,current,NOOP,true,,1,685,52,31,0,0.00189,5204.792939999839
184da446,290,C,current,NOOP,true,,1,888,47,0,0,0.000037296,380.68814700003713
184da446,291,B,current,UPDATE,true,,1,713,176,155,0,0.003186,4461.887879000045
184da446,291,C,current,ADD,true,,1,961,46,0,0,0.000040362,361.6190559999086
184da446,292,B,current,UPDATE,true,,1,713,79,58,0,0.002216,3447.7984710000455
184da446,292,C,current,ADD,true,,1,940,46,0,0,0.00003948,377.85832799994387
184da446,293,B,current,NOOP,true,,1,738,19,0,0,0.001666,1431.9122019999195
184da446,293,C,current,ADD,true,,1,944,46,0,0,0.000039648,471.91794399986975
184da446,294,B,tentative,NOOP,true,,1,756,19,0,0,0.001702,1485.8963679999579
184da446,294,C,tentative,NOOP,true,,1,967,47,0,0,0.000040614,367.1447389998939
184da446,295,B,current,UPDATE,true,,1,770,59,38,0,0.00213,3387.13302700012
184da446,295,C,current,ADD,true,,1,984,46,0,0,0.000041328,349.47435100004077
184da446,296,B,historical,NOOP,true,,1,772,19,0,0,0.001734,1869.6042080000043
184da446,296,C,historical,NOOP,true,,1,963,47,0,0,0.000040446,740.0834349999204
184da446,297,B,current,NOOP,true,,1,785,37,16,0,0.00194,1770.126079000067
184da446,297,C,current,NOOP,true,,1,971,47,0,0,0.000040782,760.2121089999564
184da446,298,B,current,NOOP,true,,1,639,83,62,0,0.002108,3103.965310999891
184da446,298,C,current,ADD,true,,1,955,46,0,0,0.00004011,417.10700799990445
184da446,299,B,tentative,NOOP,true,,1,657,45,24,0,0.001764,2163.125762999989
184da446,299,C,tentative,ADD,true,,1,971,46,0,0,0.000040782,396.0431749999989
184da446,300,B,tentative,NOOP,true,,1,666,19,0,0,0.001522,1219.5962700000964
184da446,300,C,tentative,NOOP,true,,1,970,47,0,0,0.00004074,403.0178499999456
184da446,301,B,tentative,ADD,true,,1,660,95,75,0,0.00227,3879.7338289998006
184da446,301,C,tentative,NOOP,true,,1,963,47,0,0,0.000040446,469.1123180000577
184da446,302,B,current,ADD,true,,1,665,49,29,0,0.00182,2585.4013359998353
184da446,302,C,current,ADD,true,,1,965,46,0,0,0.00004053,362.92897900007665
184da446,303,B,current,NOOP,true,,1,673,80,59,0,0.002146,2562.712828999851
184da446,303,C,current,NOOP,true,,1,918,47,0,0,0.000038556,512.3654730000999
184da446,304,B,tentative,NOOP,true,,1,648,39,18,0,0.001686,1486.3899650000967
184da446,304,C,tentative,NOOP,true,,1,978,47,0,0,0.000041076,504.5286020000931
184da446,305,B,current,NOOP,true,,1,799,19,0,0,0.001788,2018.9259999999776
184da446,305,C,current,NOOP,true,,1,993,47,0,0,0.000041706,337.2604010000359
184da446,306,B,current,NOOP,true,,1,791,19,0,0,0.001772,2047.8946930000093
184da446,306,C,current,NOOP,true,,1,981,47,0,0,0.000041202,403.61905000009574
184da446,307,B,tentative,NOOP,true,,1,642,55,34,0,0.001834,2317.821506000124
184da446,307,C,tentative,ADD,true,,1,848,46,0,0,0.000035616,360.2027469999157
184da446,308,B,current,NOOP,true,,1,653,79,58,0,0.002096,3103.753081999952
184da446,308,C,current,ADD,true,,1,843,46,0,0,0.000035406,415.85940800001845
184da446,309,B,current,ADD,true,,1,660,41,21,0,0.00173,2737.908326999983
184da446,309,C,current,ADD,true,,1,937,46,0,0,0.000039354,503.39165100012906
184da446,310,B,tentative,NOOP,true,,1,675,47,26,0,0.00182,3310.16801699996
184da446,310,C,tentative,NOOP,true,,1,891,47,0,0,0.000037422,346.04781999997795
